Student_ID,Age,Gender,Faculty,Gym_Membership,Weekly_Visits,Preferred_Time,Session_Duration_Minutes,Satisfaction_Score,Wait_Time_Acceptable_Minutes,Crowding_Main_Concern
2116,21,Male,Computer & Communication Sciences,Yes,0,9-11PM,110,10,2,No
2117,18,Male,Engineering,Yes,6,6-9PM,113,7.3,14,Yes
2118,24,Male,Basic Sciences,No,3,6-9AM,114,5.5,14,Yes
2119,19,Male,Engineering,Yes,1,6-9PM,68,9.3,0,Yes
2120,18,Male,Engineering,No,2,3-6PM,106,9.9,6,Yes
2121,24,Female,Engineering,Yes,0,9-11PM,51,6.8,15,Yes
2122,25,Female,Basic Sciences,Yes,5,9-12PM,52,6,6,No
2123,24,Female,Engineering,Yes,0,3-6PM,30,6.5,6,Yes
2124,23,Male,Engineering,Yes,2,6-9PM,117,7.9,7,Yes
2125,22,Female,Engineering,Yes,1,12-3PM,53,8.7,4,No
2126,21,Female,Engineering,Yes,3,3-6PM,72,7.7,1,Yes
2127,18,Female,Management,No,3,6-9AM,52,7,12,Yes
2128,20,Male,Life Sciences,No,3,9-12PM,92,9,1,Yes
2129,20,Female,Management,No,2,12-3PM,66,6.3,9,Yes
2130,19,Male,Basic Sciences,Yes,4,9-11PM,42,8.3,12,Yes
2131,22,Male,Engineering,Yes,0,9-12PM,86,6.4,2,No
2132,21,Male,Life Sciences,Yes,2,3-6PM,39,7.4,4,No
2133,18,Female,Engineering,No,1,6-9PM,54,6.6,13,Yes
2134,19,Female,Engineering,No,6,9-12PM,30,6.7,10,Yes
2135,22,Male,Engineering,Yes,2,3-6PM,39,6.2,6,Yes
2136,18,Male,Engineering,Yes,3,6-9PM,79,8.8,13,Yes
2137,24,Male,Engineering,Yes,3,6-9PM,30,5.7,13,Yes
2138,21,Male,Basic Sciences,Yes,1,3-6PM,38,5.7,9,Yes
2139,20,Male,Life Sciences,Yes,1,6-9PM,75,10,4,No
2140,21,Male,Engineering,Yes,1,9-12PM,61,8.3,6,No
2141,23,Female,Engineering,No,2,9-11PM,125,3.2,9,Yes
2142,20,Male,Life Sciences,Yes,1,9-12PM,121,6,7,Yes
2143,22,Male,Engineering,Yes,0,6-9PM,53,4.1,12,Yes
2144,21,Male,Engineering,No,4,9-12PM,89,5.4,2,No
2145,19,Female,Computer & Communication Sciences,Yes,5,9-11PM,94,2.1,2,Yes
2146,24,Female,Engineering,Yes,2,6-9PM,60,6.6,9,Yes
2147,23,Female,Engineering,Yes,2,6-9PM,38,5.1,6,Yes
2148,22,Male,Basic Sciences,Yes,0,9-12PM,75,6.9,5,No
2149,24,Female,Engineering,Yes,3,12-3PM,71,4.4,1,No
2150,24,Male,Architecture,No,3,3-6PM,64,6.9,8,Yes
2151,22,Female,Life Sciences,Yes,0,6-9PM,86,6.2,8,No
2152,23,Female,Engineering,Yes,0,6-9AM,56,9.1,11,Yes
2153,22,Female,Architecture,Yes,3,9-11PM,46,8.9,8,Yes
2154,22,Female,Basic Sciences,Yes,2,6-9PM,78,8,7,No
2155,21,Female,Engineering,No,0,9-12PM,85,6.3,13,No
2156,23,Male,Architecture,No,2,6-9PM,46,9.8,3,Yes
2157,19,Female,Engineering,Yes,1,3-6PM,98,4.5,10,Yes
2158,24,Male,Basic Sciences,No,2,3-6PM,31,4.7,1,No
2159,24,Female,Engineering,Yes,3,12-3PM,61,6.7,5,No
2160,18,Male,Basic Sciences,No,3,3-6PM,69,10,3,No
2161,23,Male,Engineering,Yes,2,6-9PM,59,6.5,11,Yes
2162,18,Male,Computer & Communication Sciences,No,5,12-3PM,61,6.5,8,No
2163,20,Male,Engineering,No,2,3-6PM,122,4.6,8,No
2164,22,Male,Basic Sciences,Yes,3,6-9PM,54,8.2,4,Yes
2165,19,Female,Basic Sciences,Yes,2,6-9PM,136,8.2,7,No
2166,23,Male,Life Sciences,No,4,6-9AM,86,8,5,Yes
2167,23,Male,Architecture,No,4,6-9PM,77,5.9,10,Yes
2168,21,Female,Architecture,Yes,0,3-6PM,87,5.7,4,Yes
2169,18,Male,Life Sciences,No,4,9-12PM,138,4.9,13,Yes
2170,19,Female,Computer & Communication Sciences,Yes,3,9-12PM,50,6.9,1,Yes
2171,21,Female,Engineering,Yes,3,3-6PM,47,5.2,5,No
2172,26,Female,Basic Sciences,Yes,1,6-9PM,56,5,15,Yes
2173,22,Female,Computer & Communication Sciences,Yes,3,12-3PM,76,6.2,6,Yes
2174,19,Male,Management,No,3,6-9PM,32,6.1,3,No
2175,22,Female,Computer & Communication Sciences,Yes,1,6-9AM,76,6,9,Yes
2176,21,Male,Basic Sciences,No,5,3-6PM,117,7.5,6,Yes
2177,23,Male,Engineering,Yes,0,9-11PM,79,6.9,5,Yes
2178,18,Female,Basic Sciences,Yes,0,6-9PM,68,6.4,4,Yes
2179,23,Male,Life Sciences,Yes,2,9-12PM,60,7.1,19,Yes
2180,21,Female,Basic Sciences,Yes,2,3-6PM,97,5.3,7,No
2181,25,Female,Basic Sciences,Yes,2,9-12PM,54,7,0,Yes
2182,20,Female,Computer & Communication Sciences,Yes,0,12-3PM,121,7,14,No
2183,22,Female,Basic Sciences,Yes,5,6-9PM,123,4.5,10,Yes
2184,25,Male,Computer & Communication Sciences,Yes,0,6-9PM,81,8.3,5,Yes
2185,18,Male,Basic Sciences,Yes,0,9-12PM,75,5.5,4,Yes
2186,25,Female,Engineering,Yes,0,9-11PM,101,6.9,11,Yes
2187,22,Male,Basic Sciences,No,2,3-6PM,102,8.5,7,Yes
2188,18,Female,Life Sciences,No,4,12-3PM,55,8.2,0,Yes
2189,19,Female,Engineering,Yes,3,3-6PM,62,6.9,15,Yes
2190,22,Female,Engineering,Yes,3,3-6PM,42,6.3,6,Yes
2191,18,Male,Management,Yes,0,3-6PM,85,8.2,14,Yes
2192,21,Male,Engineering,No,2,3-6PM,92,7.8,13,Yes
2193,20,Male,Architecture,Yes,2,3-6PM,41,5.9,4,Yes
2194,21,Male,Architecture,Yes,2,9-12PM,64,5.6,12,No
2195,18,Female,Basic Sciences,Yes,0,6-9PM,41,3.7,5,Yes
2196,24,Male,Architecture,Yes,3,3-6PM,53,7,1,Yes
2197,26,Male,Engineering,Yes,2,9-12PM,89,6.7,6,Yes
2198,25,Male,Architecture,No,3,6-9PM,57,8.5,10,Yes
2199,22,Female,Basic Sciences,Yes,2,9-11PM,67,7.3,6,No
2200,18,Female,Architecture,Yes,0,9-11PM,34,8.8,7,Yes
